uid	text	label
723249	PledgeAgainstCorruption Dr Saint Ram Rahim Singh ji Insaan has asked a	1
706315	ye hoti bewakoof o ki nisani india m toilet coverage hain pak m m	0
710733	I hope I can see this from my fav person on the first day of 	1
719515	Shame on bilawalB He has proven to the world He is an Eunuch Khusra Jis main itni bhi mardangi nahi k a	0
736927	sir really feeling aap ke reply ke hope mein hi mera jindagi hi jaayega pls sir reply NewProfileP	2
733597	PATRAg Tumhare purvajo ne Babasahe Ko school se bahar rkha Dalito Ko Pani tk pine nhi dete the dali	0
709131	o this is true mai experience kr chuki	1
730670	Best wishes to pseudo atheist In new country in advance Bon voya	1
723574	Good luck to and as they kick off their European tour to	2
733317	phir theek hai angry bird ko dekh ker khayaal aya tha kay khairiat to hai na main samjha pak team ka ghussa h	2
717671	Gayle bhai doing what he does best Thoka tha	2
714982	Sang chal rahe hain Dhoop ke kinaare chhaaon ki tarah stumbleduponthisone stillstuckhere Maharash	2
717300	Tere jaise chutiye toh paida hi kyu hote hai What a shame for your parents and for t	0
716075	yaaaty enty thank youuuu walla tstahlon kl aaairlove you tooo	2
745225	Monk gujju Aare bhai bhai bhaiSingle he mar jaynge 	1
733964	Duaa kryn sbbb bhaiii sudhr jaynOver emotional naa honna kr	2
725077	swanxy Ha ha ha nayi shiru a	1
733875	Gadhe ka Meat to nahi khate Tumhare jaise Tabhi Gadhe jaise Raink Raha hai Jabse modi aa	0
712228	Bies Why Kerala Lungi is the best invention so 	1
726923	Assalam O Alaikum Baap jannat ka darwaza hai Usay kholna hai todna nahiNever hurt your parents kabhi oonchi aw	2
722237	congretulations BHARAT ham SINDHI nation ki taraf se sain narendra modi ji our sare BHARAT ko mubarak dete hen our umed	2
714501	Please Do not Remove we love You Coz because of You winsPlease aap kuc	2
713374	Pehle apni photo laga le fir dusro ko gyaan dena Aur haan context samajh ke jaw	1
707649	Lets check all the EVMS and VVPAT of GUJARAT alone Sab samajh Aa jaega Why select and choo	0
706904	lekin ALLAH ny dosru ki islah ka zaroor hukam diya hai Agr koi galt kr rha ho aur hum usko roky n	1
730921	zulu meray to wo aik mamo bhi nahi aarahe is bar eid 	1
714908	Actually Apke bare me koi ek decide Karna Muskil haibut All your breakdown scenes Its Amazi	2
704297	too early to explore space too late to explore earthperfect to be stuck in bangalore traffic c Badhiya bola hu	2
724940	Patel centimeter Sunoo Yeh sachhi mohabbat se behtar nahi b	1
712965	ek Number Ke Bade Chor Hai Yeah Sabse Bade Wale Chor Chorroc	0
711178	Ye coaching centre Nahi hai paisa kamane ki dukane hai Sarkar ko inke khilaf Kuch na Kuch action 	2
735775	jan Sir ab ye Nara bus Naam ka hi Rahe gaya he Pakistan par ajj bhi qabiz wo hi hein our 	1
740106	Arrreee yaar maro goli apne aap ko Double MURDER is always forgiven Yea kia bakwas ker rahe 	0
728756	BJP Manuwadi Party hai Mandal Commision recommendation ke virudh atmahaty ka jo silsila savarna g	0
716930	Anna she is GUJARATI and not from North Ind	1
716955	My heartiest congratulations to H E Dr Subrahmanyam Jaishank on appointment as the External Affairs Minister indi	2
727825	mhagadhb bhi barabri bhi nahi kr pa raha hai bjp ki WerdictWithN	1
707353	Rubika ji or mere bhai nishant se koi kuch nahi kahega samjh gye ki nahi islam ke theke	2
703162	Aur tu is pr bhi attentio lelebc itna effort apne jhaant se career ko improve krne me 	2
709940	wo azaad kashmir wahan aman he baqi jamu kashmir ki zulim ki video ko insaan dekh nahi	0
731651	Hamare manniye Pradhan mantri Shree narendra modi ji ko bhavya jeet ki hardik subhkamnjai Shree r	2
722649	YehUnDin Guys today is looking very khaliSo I have an idea hope u all like itShare one	2
713837	Thank you my fans for all the love Apka Bha	2
710652	sale dogle yadav kyu tera bap maulana ke to lag ga	0
723922	Kyu pappu ki sarkar Me isse bhi jyda humle huye par unka kuch nahi hua ye k	1
710166	Nahi galat ye case surim court me pending para he chaho to Google Ker ke dek	1
715238	Om Sabse pehale hinduo ko samjhao ke wo log appni ladkiyo ko samjhye ke kabhi kisi muslim se dosti 	0
709140	Jo khan Agr iss nay mazahmat ke hoti to jaan say jaty kuch nahi kar sakty thay Allah musalman par raham ka	2
706608	My brown ass will never admit that something Im eating is too spicy I could be crying and Id be likenahi bhai mirc	0
723878	Logika AB V ý rok Komise o konflikt z á jm ů odm í t á m odm í taj í ho m í pr á vn í ci Pro č Č ek á me na p ř eklad a pak se vyj á d ří me Ch á 	1
702727	The only channel which doesnt claim anything is NDTV because well uske waise bhi kharab din chal rahe h	0
724284	Arey mai iss Time now ke u turn pe bol raha hu Saala modi bhakt chan	0
708598	Bahut bahut badhai punh pm banane per modi ji ko Bjp ki hamesa jit ho	2
721139	No Bhakt will accept he is aBhakt even if he is an AndhBhak They fancy themselves as Nationali	1
739250	YearsOfMrIndia Bollywoods first scifi film A MASTERPI Arun bhaiya Seema didi The kids Calender Ha	2
737438	Yar ye phla trend yaar kia ho gya Pakistani awam ko female ki to izat kro I dont like her pr asy words nai use krta 	2
719488	Jis insan ne hamare haak se hame juda kar diya vo mahtma nhi ho sakte mana ki ajadi se pahle unke ba	0
702337	Jo jahil patwari shukriya miyaan saanp keh rhy hain wo yeh sun lein k apky chor aur begharat leader	2
712787	sal bad nehru ki galti hai Like seriously bro Aise to bolo ki britishers ki galti 	0
702223	I Love my Mama and I forgave her for th past She proud of who IAM life is about forgivness moving forward This	2
716845	Adharnee matrijee my support would be there always my experience involved security critical operatio	2
739647	AlwaysSt H ã y lu ô n lu ô n m ỉ m c ườ i nh é Lalisa ManobanWe lo	1
728059	ji ab kuchh achhe kaam bhi Kar lo warna agle chunav me Modi ji bhi nhi bacha payege kyu ki o 	0
715093	Looool This reply is the b	2
702412	Assalam u alaikum Respected Members Hope youre doing well and having great Ramadan Kareem Thank you for your ki	1
711339	Thats cause we have nutty new agey humans in the U S Social media not helpful Fake N	1
743910	Yeh kutta itni asani se nai maray ga Jaise is ne jamia hafza ki hafz e Quran baghion ko phophorous	0
730707	Bjp ko badhai Rajasthan ki janta bjp se kabhi naraj nahi thi vidhansa ke electi	2
711162	Peechle world cup se mein coca cola ka dhakkan ke peeche ka code sms kar raela hai lekin aaj tak final mein ja	1
727388	You can test a Libra but we already know you are doing it Annoying but GAME	1
712512	First thing I wanted to do when I turned was release a record Thank you for making it happenBought To R	2
730261	milo i sent you all my cl	1
702884	Gali me kutte kam Snapchat per kutte jyada hai snapchatfilter dog funny 	1
708227	Frndship goals be like In days of baby shona their will be one best frnd who knows the importance of yours in	2
742138	I am not against bjp govt kaam kare dhang se to kisse problem hogi bjp haryana govt is good even	2
710184	They Write Paid Fake Article For Some Money Ye Bachcho Vaali Harkate Na Bachpan Mai Achhi Lagti Hai Esi Cheap Ha	0
708599	Really th maths is so easy yaar You have not seen life yet ch	2
715849	Teri Burkha Randi ammi aur rs ki behen ki chut ko jab tak koi fadega nahi tab tak tu mullah 	0
719780	feb ko bhi jahazo ka jhund aya tha sirf JF ne maa chood di pory india ki hehehehe GayHind I liked t	0
742947	Ji aapko jeet bahut bahut subhkamn aap e ek dil ki icha hai ki aap ish corrupt parivar ko ja	2
739298	Yaado mein se Kuch yaadeRoop Mard Ka Naya Swaroop Sketched by the best SHASHANK VY	2
744481	NEWS Bhai tu t	1
717435	Madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jaye	1
719096	Ye Hrudaya Parivart kaise Anyways nice to see you b	2
727191	Why I love Modiji too much He trolls in styleSabko pata bhi nahi chala aur Modi ne buri tarah lee liWE REMEM	2
737662	A good account on Rani Ahilyabai Holkarvery inspiri	2
718160	Thank you Boy jeety rahOlumin	1
738433	Education bahut jaruri hoti hai lekin Kyu ek Kam marks walo ko regular govt college m admission nahi milta Kyu 	1
703262	WelfareAtItsBest Dera Sacha Sauda Pujya guru ji ki prerna par chalte hue dera anuyayi jaha in	2
739423	Is election me Teri aukat pata chal jayegi Yahi janta tujhe for se ration card wali bai banayegi tension na 	0
722306	Saale Do Kaudi ke Aadmi Hafeez Sayeed ke Pille AntiHindu AntiIndian Kasam se Itni bakwas ag	0
744673	What a shame what a shame na kro yeh Narendra modi is third child Wala	0
738306	I really felt happy to meet you today at our office Aho bhagya humare aap hamre office padh	2
714525	Slap marne ka kaam koi ghatiya insan hi kr sakta hai Aise log free hote hai koi kaam nahi hai inke paas 	0
726214	CongMediaBoycott ab iska kya matlab samje cong ne media ko boycott kiya hai ya media ne congress ko bahut hee confusio h	1
713320	Sale gandu Kashmir mee lakh Muslim haa lakh Hindu lakh Buddhist sharm karo kargil	0
718293	Mane ae nathi samjatu pure bharat me ek hi com surxhit nahi vo he musalmn dusre com ko koy problem nahi 	2
727436	Yaadgari episode aaj ka ro pae sabhi hum genie gulbdn aamy omaar bulbul chacha no hit episode mubark neerj 	2
720263	The best form is you call me for leave ou to leave eis a quest 	1
716744	Iss gaade ka kya kareSky and his ajeeb harkatei waha IF pe his UN is DeadinsideAnd i thought i was ment	0
711544	NewProfilePic My Years of Dreamcomes trueMy Inspiration My Hero My Love My brother My God One and on	2
731120	one true keh rhay hn ap bhaut ghatay ka soda kiya hy I always speechless when i saw such kind 	1
714831	jabki main to nokri karne wala person tha kisi ko nokri se nikal de ki tumhari jyda sall	1
722299	Biostatistic le dimag hang banyo I hate mat	0
737831	KAS happy birthday to u Krishna sir from Amsterdam loving Ne	2
704891	Ziddi Ji mai aapki baat se sehmat hu Sirf aur sirf Allah hi hidayat de	0
719936	Mamta kutiya Jai shree 	0
712220	Congratulation Churu Jile se MP banne par Hamare Yuva Sansad ko Mantri Mandal Mein Shamil nahi karne ka Ga	2
711293	BSDK Uske kapdo pe mt jaa Jitna Pakistan ka budget h utne ke to Gandhi ki Bakri Badam khaa jati 	0
713039	WTF have u gone mad guys Former Indian cricketer Chutiye Ho kya tera baap h wo smjh	0
720274	 how pure n divine she is looking purest of all meri hi nazar lg jayegi puttingmallik	2
728115	walia All the very best Koi kaam ho ti btaa d	1
722309	DIGVIJAY SINGH GADAR BATLA RAKSHAK TERE PAS KUTTA HAI TUO TU OOS SE BAFADARI SIKHLE KUTTA BHI JIS THALI MEY	0
716611	irrelevant my point is nobody cares what men find funny or amusing lambi mat karo aur nikal l	1
722398	pandu bini Hey dont be sad you know CHINA KA MAAL is not Tikau 	1
713237	chdry I had that book in my first semester To be honest I still love that bo	2
742646	twt Allah ap ko maaf nahi karay ga twt jungk	0
716688	paagal ho gayi hai ye budhiya isi ko to kehte hain sathiya jaana she is above the a	0
724843	Apne nhi ki apni tareefKyuOhhLadkon ko pata chal jayegaU r marriedn still gazab looki	2
712592	Arey chutiye suraj ko likha yeh	0
719131	Band Baja Barat also over once for all to PAID media PAID reportings Tukre Tukre Gang Award W	1
721190	BJP it cell toh chaat ti rehti hai Dange karane k liye baithi hai	0
705294	Sir ye congress logo change kr do Kyoki election harne ke bad ye Tiranga dustbin me jata h or pta n	0
740343	ulhaq Nothing better than Pak cricket twitter after a defeat the quality of humour is top class No ppl are better at laughi	1
722839	sir we miss uhh from puri ek umeed jaagi thi ki aap jeetenge sir agli baar aap yahin se ladna odis	1
721579	SA sabhi WC me semi final toh khelti but iss baar toh vo bhi nahi hoga BB ke time kisko predict kiya tha H	1
728373	BC wahan Sarfaraz keh raha hai k Amir mukamal fit hai phela match khelne k liye yahan tum chawlain mar rahe	0
706635	PTI k log jahalat k onchy darjy pe faiz hain ye just bkwas kerna janty hain practically ye fail ho 	0
702360	Pradhan Mantri Modis Raksha Kavach Why Indias women helped PM Modi emerge stronger in Ve	1
718787	Public review humne to vote diya tha Seems planted Q A We r not getting hr pow	1
710191	Ye log hi desh ko chalayeg alka ji Kyo ab enki sarkar jo man me aayega o hi karege deshdraohi sadhvi pra	0
722704	aur iska farq job market mei nazar aata hai barray schoolo ke bachoun ko school ke bra	1
717029	nahi yeh upbringing pe bhi depend karta hai kyu parents apne badhte bacc	2
724067	Hme proud h Narendra modi g humare prime minister h Jai bharat Har har mahadev Modi g aarkshan 	2
739594	Kaabil to buht saray hain Pakistan me unko to sarkari idaray pochte he n	1
743233	Wecome Sir Badhai No Safty no cleaning Now no one attanding the call of no	1
718916	Smriti ji bas apse ek gujaris hai ki ap Amethi ke chaplooson se Bach ke rahiyega congratulations for your vict	2
736175	Uditraj Chal B ke Ch tya s	0
713423	Sunny deol Hans raaj Hans Ravi kishen jaise log Mp ban Gaye wah modi ji wah Kya development hai kher sah	0
715316	Respected Madam ek hi dil hai kitni baar jitoge Jai Hindyou are an inspirati	2
700149	salsu Not happy with appointments so far all I see Men getting appointed What about women Women aint good as SSGs Im wat	0
708820	Chup re chor Let people work and earn the money Ye tere congress ke workers aur tere tarah har	0
738363	larki se kbi galti ni hoti galti se kbi larki hojati iska koi aur mtlb na nikalna me ne galti and	1
734919	Mand buddhi balak tujse aur Teri kamini party k mp se kuch hone wala nahi hai Apni dum dabake baith	0
712714	Mera pnr nb hai ye bogy me a c working nahi ho rahi hai attender bi kuch kar nahi raha hai Bolne par 	0
721979	Yeah sure but if u no b movie freak u no fit watch allA dey suffer from ur sickness some kraaa so da	1
727723	AJ ham military superpower hain Economic super power ban rahe hain Wo din door nhi jab ham bhi America aur Russia ki barabri kare	2
702462	I like egg but I hate ban	2
721688	She Break Up is the Worst FeelingHe Kabhi Halmet Pahen K Bike Chalatay hoy Srr Pay Khaarish Hoi	2
723374	Vande Matramawesome representation atul g Jai Maa Bharati Hindusta Jindabad Modi g Jinda	2
713362	Sir jo gayi kal naroda me hua naroda ke mla balaram thavani ne jo aek mahila ko bich raste par tam	0
729178	Yogendra Y bc kitna chutiya samjhta hai baki ki ji ka farzi account hai isi ke kisi gndu ka	0
716703	Rohit Shetty ki film me content waise bhi kaha hota h	0
700441	Rohit bhai I am your big fan Want to meet 	2
705342	pictures Bro Use Your Watermark You Deserve More Credit So Many Pages Posted Your Picture Love Y	2
713679	Khuda ki maar abi ana shoro hoi h Mulk ka pesa lootne wala is Nawaz sharif ne tu maa k pait se nikalne me b curo	0
704494	https t co VtdWuvZU Rahul ji ap kripya karke Congress ko chor kar mat jaiyeApki bohot zarurat hai BJP	1
706018	Happy endingSo sad k inta zabardas tv serial end ho giahats off to iqra aziz nd imran ashraf for amazing i	1
719281	Sarcasm samajhne wala India se lupt ho gye haolagta hai unpe bhi modi ne surgical strike kar di h	1
713561	Promo esase bahut achha banaya ja sakata tha Very poor presentat	1
729826	i r k i Pakka Gobhiji ke Emo vale scenes yahi likhta h	1
722358	diya jo ab vaadi ko jaan se matne ki dhamki de rahe hain anurodh hai ki prakaran men giraftar kar chode gae aro	0
716505	Ye Bank Wale Bhi Kam Harami Nahi Hote Counter Par Itni Cute Ladkiyan Baitha Dete Hai ke Account Band Karne G	0
724530	had hoti hai lanat ho Ali as k dusmanou pay wo tow mola ki khak brabar 	0
740583	Chutiya hai Jo ki subsidy aati hai usko minus Karke cylinder Ka padta hai tum Congress Walo 	0
726977	But maafi toh Pak fouj ke sarbra ne he de hai maryam bibi ko Jo aaj kul nalaiq na laiq keh kut uchu	1
723143	yaara EidKaraa kuch hor mangda nahi Sirf ek hor trailer release kar day Lol EID KARAA DED	1
730614	twt RM is such a good speaker Hands down to his sexy mentality IS REALLY LUCKY TO HAVE YOU AS A LEAD	2
712946	Ankush Abe me to free me de Dunga Lekin rat bhar maraunga or sub	1
725574	Jiske naam pe filme chlti thi na wo usse desh nhi chla wps industry chla gya aur ab industry me bhi 	1
726940	i r k i Jis tarah Isis Muslims ka Naam kharab karrahi heisi tarah BJP Hindus ka Naam kharab karrahi he wo l	0
720165	Jaise aaj aap anjana om kashayp modi bangayee hai fir kuch saal baad aap anjana om kashayp ban j	2
712222	Bughz e imran me log kafir bnany ko bhi tyar hain Allah hidayat dah tumh	2
719382	Congrula Madam ji aap ko bahut bahut subhkamn Dr BALBIR SINGH SISODIA Incharge Sugarfed haryana Co Operative cell 	2
715831	Hello madam publice pagl ni jo nikkme log ko slect krti h publice ne slect kiya h bo soch smj kr hi sl	0
705789	Ja politie maar het gaat om de vertaling richting de politiek Toch benieuwd wie dat het bewuste lijs	2
739765	BJP has avengers while Congress is lagan te	1
715481	Me wo nahi bol rahi but jis tarah se police ki unnecessary trolling kar rahe thats bad Atleast we a	1
719643	Very True We are nothing without Pakistan Our IDENTITY Our PRIDE OUR COUNTRY PAKISTAN ZIND	2
717355	thatte AUKAT MEIN RAIYO TATTI SAMJA MIND YOUR WORDS MIND YOUR WORDS THIS IS TERRORIS YA	0
708239	Age Height Fav Song dil mein phool khil jay kuch is tarah the heart wants what	1
720365	is normally always late Buray logon pe Ye hath nahi daltay Der kar detay hein Crush	1
704515	Apne desh ke sainik joh duty ke dauraan Shahid ho jate hai unke family ke liye aap ko ek free mak	2
733099	Bshankar NGK day it isoffl sir sir we are sure its going to be nothing less than THE BES	2
737537	It gives me immense pleasure to see hickeys on other peoples necks Saala kisi ko toh action mil raha hai life m	1
709995	aadarniy PM JI aapko dobara PM bnane ki bhut bhut badhai Meri aapse hath jodkr binti h ki desh 	2
716335	Sari Ki Sari Goliya Usi Dimag Me thok dene Ka mann Karta hai Jaha Se Ye Ghatiya aur Nihayati vaaahyaa Yea	0
708981	Adhyach ji Aap ke liye Aantim mauka Yadi aap p m banna cahte to hi aamal Kate Aap m p ke c m 	1
723863	in Big win for Bandhan Bank at the Magna Awards In the small size category we received theBest Bankas well as 	2
736740	Peshi pe jaarahe the ya apni maa ki shadi pe jarahe the Tum chor ho isliye darte ho aur kiraye 	1
700292	PhD Youre awesome Much love and hope to see A	2
714331	Gazipur k log development deserve ho nai krte Sir apne bahut galat kiya kutte ko ghee nai hajam h	0
715660	Baadshah Tu nahi sudhrega b	0
727545	Ah thanks Bhav It was a superb ep So glad to be in it	2
734529	Cant wait til Didi comes back so Morales can	1
717430	Or tere pe rukte ho na rook le bhenchod ab tk to bnaya nhi bt ab instagram pe bhi bnau	0
732439	Ammi ji this will be the first Eid without you Im still unable to believe that you are no morePer ammiAll	1
737610	all outJinke khud k ghar shishe k hote hai wo dusro k ghar par patthar nahi fenkte PAKvWI WIvP	2
705264	Good luck today guys Ill be watching on GameChanger Bring home regionals DecaturPr	1
715613	Bhaiya ab ye to chamchag ki hadd h Bjp walo se ye expect nahi kiya tha Or koi insa	1
745061	Kalank is an epic SAGA directed like an auteur by His vision is HUGE dvn is EXTRAORD Ekdum FIRST C	2
717388	SaiShara Modi BabaAapko PRATHIBH SWAMY ka PranamYou Know ModiBaba really your so gre	2
740130	tatkal aise dr ko lat mar ke naukri ae nikala jaye aur iski medical ki 	1
730512	 DHANDHANSATGURU TERAHIAASRAG PYARESOHNEDILBAR MAHIRABBJAANPAPAGGudMorning 	1
722025	mansi k My fav WordFrnd Bhai mussoorie chlega Me bhai dkhte h	1
744897	officiel Congratulations sir I am so happy ki aap hamare PM bne dil se welcome karte hai aap	2
732511	Angry Indian Areh hum sab k loye kharab ho gaya ab But bechare un	1
729343	jalan nahi sharam ki humare najayaj aulad itna nalayak kaise niklasala jal	1
715876	Rassi jal gaya lekin aithan nahi gaya hi Kari ho bjp ke liyeinch inch ki ladai karo	0
726556	Dimak se to Aap har chuke h Yh desh ka durbhagy h chund shamprda log es desh pr Raj kr t	0
714768	i mbharat love your mom and dad because maa baap sabke kismat mai nhi hote hai jiski kismat M	2
735792	shadi Se Pahle Valentin Day birthday friend day Shaadi ke Baad Roti day Kapde day Pani D	0
715529	Namaskar Modiji Am a proud Gujarati residing in UK who is deeply rooted to India YOU ARE THE BEST FOR INDIA TH	2
710043	What will do to the people who didnt vote for you Hate them Send them to Jail Likhte huye haath nahi kaape tere cham	1
743381	Madar chod he is MNA security gu	2
733817	I said Kejriwal they replid aaj phir kis ne maara I said Nahi nahi Kejriwal they replied phir Modi daura pada 	1
729049	EID MUBARAK ঈদমবরক Bangla Dj Remix Song SHAKIB KHAN BUBL	2
712685	Modiji welcome from the peoples of the country We have great expectations form you Parliament me a	2
731724	Desh sirf meethi baaton se nahi chalta kathor bhi banna padta hai ye baaten satya me charitarth	1
745200	Nahi par mujhe unhe bhakt kahne walo se bhi koi problem nahi hai Lekin mahatma G	1
726268	aap ek good orator well educate hai usmay koi doubt nahi jaha bolte hai bihari aap per pr	2
714240	Or the good ole you can buy it and we will reimburse you through Payp	1
720292	Rakesh sir bachcho ko desh bhakti ka paath padana bahut jaroori hai sirf school bhejane se baat nahi ban	2
725763	Aray alka Tu JNU ki chhatra leader rahi hai na vahin se tera khoon ganda ho gaya hai S Jaishankar ex f	0
704225	Hey guys Im super excited to announce that Mobile Premier League is now the Number Gaming App in IndiaAb har gully	1
724022	Kuchh kahane ko bachha hi nahi hai ab kis bat ko lekar Modi sarkar ko ghere ge isliye spokesperson 	1
717407	Sherbet of the day is Kacche Aam Ka Sherbet Raw Mango Sherbet Pulpy filling sweet sour tasting juice helps fight 	2
737999	Wishing the very best for our AP CM I am sure he will grown bigger than his great father Many more terms ah	1
726664	Apko second tirm bahoot bahoot mubarak ho ummeed hai aap desh k har warg ko sath le Ke ch	1
724046	sAhEb aziz Abe Oye chutiye madarsa mat ja Quran ko bahar gatar me feek Jake thik 	0
737743	shyly Haha apka account naya hai so average wahe bn	1
743242	U P ko Seats dene ke bad bhi Uchit Pratinid nahin Brij Pradesh ko Bhi Koi Pratinid Nahin Diya Ag	1
720237	University main aesa waqt bhi aatha ha jab banda ya tho attendance lagany jatha ha ya siraf aik nazar crush ko dheknay k li	1
719004	Good Morning SwakNaSw naaaa Good Vibes show ng Bayan With of cou	2
703785	Happy birthday to you bhaiyaa hamesha Salamat rhykhush rhyAbad rhy apke Zindagi khushiyo s bhar Jai Ameen S	1
712823	Exclusive censor reports of Bharat is world class Words like movie of the year Best performance Sunney ko miley 	2
721744	Baar baar din yeh aaye baar baar dil yeh gaaye Tu jiye hazaaron saal yah meri hai aarazu Happy birthday to you	2
713704	Im not really a nalaiq lallu student but these parhaku students should die inkay chonchla bardasht nahi hot	0
713246	Amethi me BJP leader ki hatya ka ATAL SENA ninda karti hai BJP evm ATAL SENA ke ksrykata ki surakchh ki respons	2
724420	I commend the women that get cute everyday cause sis it aint me at all Im basic as hell idc 	2
740265	North Parganas West Bengal CM Mamata Banerjee gets off her car and confronts people chanting Jai Shri Ram slog	1
725007	sharma Abhisar ji aap soch rahe hoge es knife ka use kis pr hoga kuch din baad aap dekhna enme se aadhe	1
708112	my sanctuary dhat naam nai lia to kya 	1
743613	Kejriwal ji aapka jadu aapki safayi karney key liye ready hai aapka broom jhado	2
738867	Dosti ko pyar me mita Q nhi dete Gle me hath pde he mere vo hata kyu nhi dete Glti ki ho koyi	1
727465	 Maybe one day Keya Shannon Shanieka youll be fortunate enough to have a partner that loves y	2
712377	Team Kalank is ready for a lot of masti dhamaal with Lil Champs Dont miss Kalank special episode of SRGMPLilChamps Sa	1
744910	People believed that that are voting for Modi directly acchee baat hai kee in jaise chor expose ho G	0
710276	Modi chori kiya hei Sala sovi e v m Or vvpet machin vote kiya huwa list sob mi	0
726190	Is banday ki koi chez jo is mulk k liye ho aor is jaisay bc ko ambassador bnya tha kia kia hoga isnay mulk k s	0
727316	Kitna bhi tum kongresi chupane ki kosish karo par tumse chupta hi nahi h dear	0
702510	galtiyo ka count matter nahi karta kitni badi galti hai wo matter karta hai murder robber	0
713028	siddiqui Pagal ho Gaye ho kya BC BC tere Ghar me Gali Nahi samjhi jati ho m	0
724492	Are bhduve nach nahi ata to angan teda yeah tera galati nahi pure tera khandan ka galati hai jo t	0
721859	Sir sbse phele book salman khan super star Bharat movi ka hume besabri se intzar ab khtm hone wala super jodi sal an kaif Bhara	2
740509	Ye English k word devnagri me likhte ho tum log mujhse Ni padha	2
743244	Kuch Sugar Mills payment nhi kr rhi hai Jabki Govt ne unhe fund b diya tha Vha k Kisaan 	1
718263	Baukhlah to apko hai Sinha Ji Ram Ram jpa kariye subah sham age ho chuki hai k	1
714978	Chor ko izat do G han pakistan k sb se baray chor nawaz sharif ko choriya karnay pr izzat do welldo	0
740621	S BJP ki kissi bhi rally mein bheed nahi thi to vote kisne 	1
728337	PAPPU KO SADDI HUI KUTTE KI TATTI KHILAAAY CHAMCHO JEET JAYEGAA PAPPU JO	0
709839	universo YourMoriarty Ye me be abhi notice kiya tha tmhare comment se phle ke me ne kiya likha	1
716416	Bakchodi baba Why u ppl want to impose Hindi Hindi is rajya bhasha not rashtra bha	1
732199	Hats off to Iron Lady of India I use to dream how Rani ki Jhan	2
739997	Kutre Sala Dimag Sathiya gaya hai kya re koi iska chati foro	0
714397	I do Lanaton Kroenke every time he comes into my mind By Allah Lanat on this becouf this kuteh this khombokt das hazaar t	0
721879	In janwaron ke Sath koi rishta rakhna hi nahi chahiye kyu Gaye the kyu baar baar haath bhadate ho 	0
712853	Allama ne farmaaya tha Umraa nashsha e daulat meN khuda ko bhoole Talkhta haqeeqat hai bhai saahab ke 	2
723366	Congress ko pata hai party se Gandhi nam chala gaya to baki k logo ko koi nahi puchne wa	0
719042	Afwa bajaar Aisi afwa kotak bank ke liye bhi udi thi World ka best investor koi company me invest	0
715569	Chunki power stars ki kabhi Kam nahi hoti hai kyunki sabhi ki negative hoti hai aur jeev jantuon par depend Ho	1
727003	Fucking Å m å l Show Me L	0
713259	Yeah so thinks the latest spineless bootlicker In fact before his comic TV show with NaMo the world	0
736415	Lov deeeead but mbaku was hot ohh	2
710832	Bhai yahe Sahi kaam h aapka isko he karte raho Best wishes to 	1
729922	Lawrence iss Kya toh aaj shayad dinner nhi bnegaMost chutiya cri	2
740947	hiiiii frenssss my sister and i finally made a website for our crochet stuffs from festival tops to pok é mon th	2
717603	Baar baar dinn ye aayeBaar baar dill ye gaaye Tum jiyo hazaaron saal Hai merii ye aarzooHappy birthday 	2
744051	Facebook DonaldTrump I LOVE those who work everyday to keep our coun	2
703105	Garmi bhoolnay hi nahi day rahi kay wo hai Wo jo irritating uninvited mehman houta hai na Jo kitchen tak puhanch jaata 	0
718769	please akki ko choosna band kro Let him gain some weight Kya halat krdi h cho	0
722193	of mine Rahne de Wo sad ho gayi Jan ke ki kisi ko uska id pata hai Photo toh dur ki baat h	0
743503	tere jaise sutiye ki bat koi nahi sunta chup 	0
704154	Yes its really Aap log dekhate rah gaye Modi Ji again PM ban ga	1
715622	Phir v godi media ki ankhe nahi khule	1
735561	 Dil k khush rakhne ko ghalib khayal acha 	1
703722	Inko pata hi nahi hai china ke kitne project pakistan ke sath chalrahe hain be	0
726354	Is nizam or is k chalaney walon per Allah ki lanat ho Jahan Ameer ghareebo ka khoon choostey Hain or 	0
718776	mam meri modi ji se gujaris hi ki aapko aor saal maoka de aap pravasio ke liye ab tak sabse achc	2
712893	Tum chu porkistani yahan se dur kyon nahi rehte jab baba fake hai jhooth bolta haiAp	0
733154	sir iam glad to see u again prime minister of india sirr app ha tho aj desh humara tarakki ma ha or	1
706877	Frequently aisi tweets karna koi surgial strikes se kam nahi hai Mar Jaoge luteyens liberals aur Tukde ga	0
736957	So chanting Hindu chants Jay Shree Ram are against secularism Fir kehte hai Modi ne mar li Khud ko sudharo pe	0
711697	If world is against the Salman Khan then I am against the world We love you Bhaijaan PaidM	2
713200	Sale nallo ko free ka net mila hua apne ako bahot bada critics samjhne lagte h unhe ye nhi pata jo ins	0
720155	I am really surprised the song TEESRI MANZIL by DIVINE is what I came up with years ago for one of my rapper b	2
712405	Hey everyone follow her Interactive Newbie Bomb tweets Good humor Bhot achi hai Plis fol	1
729350	Om सल ह गय अभ तक नह बदल करड hindu hatya ho chuki ma bahno ka rape ki	0
727021	maanchal Bohat jazbati loog ho agla match Pakistani team jeet gai to ap loogon ny kehna ky we proud of you we love you etc e	1
727306	simrat Volunteers dera sacha souda provide free tutions to the poor children by following teaching of guru 	1
