uid	text	label
28932	Samja चूतिये यह हर कांग्रेस जैसे देशद्रोह और तेरे जैसे randwe congress के supporters ki	0
16766	Hindu भारत माता की जय Hindusthan जिन्दाबाद जय हिन्द वन्देमाट मेरा भारत महान इस दिन के	2
7070	Oy fake account यह Quetta नहीं है पेशवर है अब चुप चाप वापिस अपनी इंडि	0
26251	RT superb acting मस्कजाला योर performance Movie चला बागुंडी ह	2
31176	महेशनब मोदी agar Dangerous हैं तो भोसडी k दल्लाह मिया के कंट्री बने हुए हैं वाही निकल जाओ नहीं 	0
15842	years ke लेया मीडिया को boycott करो बीजेपी ो हो जा	1
20089	सुधीरच सर राहुल सिन्हा जी आपके साथ कितने टाइम से जुड़े हैं प्लीज unko reporter se promote कर दीज	2
22289	मई सबसे पहले मै प्रधान मंत्री नरेंद्र मोदी जी को तहे दिल से बधाई	2
10458	आजतक अंजनाओँ फिर वही बकलोल पाँति चलु congress का प्रवक्ता नहीं मिला तो करम जले हिन्दू मुस्लिम 	0
2254	killer बात सुनूँ ठिमोज़ ी dont know whether its correct news or wrong but pubg तौ में नै final साई काफी पहले छोड़ दी	1
7995	वे are looking forward to इस्पे ’ स Summer Social at the Guinness Brewery on June th from pm Join us for netw	1
18572	Bangladesh Runs Highest Team Total ICCCricketWorldCup Sabse बड़ा टोटल इस टीम को हल्के में न	1
25116	नरहिना त्वरक वीडियो निकलुंग अंडर editing है बूत टट्टूओं नहीं हो पायेगा either seat do बीजेपी को यह तोह	0
16495	सागरिका थेसे all are symptoms of GOOD governance and अच्छे दिन Indians should be proud Some more pleas	2
7420	सहबाज़गी सॉरी gill साहब आज़ादी सिर्फ in journalists ka हक़ है बाकी को ये चोरते कब हैं कभी क्लासर	2
5117	RT ोनिसीक ी think Prabhas is right choice for D SRK ko SLB क साथ कोई मूवी करना चाइये जिसमे powerful a	1
23512	the घोस्ट हाहाहा ठाट ’ s a good point how could I ever have forgot	1
6720	अगर कोई बोले देश में विकास नहीं हुवा तो हम नहीं मानेगे क्यूंकि देश में जाना माना गुण्डा भी देश 	1
3870	If I call ya भाई भेंबरुह बाजिब्रो sis then ी लव u and ु r actually special to में	2
30776	RT Girls need to understand that अगर नहीं है गण्ड में हिम्मत आगे बढ़ने की तो लड़को को hopes देके फ़्लर्ट करके सैक्स्ट 	0
41939	Salman भाई ने super हिट भारत in box office एक हफ्ते बाद हाउस full theater Eid मुब	2
11408	बस लेकिन हम criminal ka फैन तो नहीं है जो शेरा से अपना गे d फट चुका रोड पे कार और जेल में घर शेरा ne	0
43759	एवम को बीजेपी बाले किस्तारा गोर्बोरी किआ कुछ समझ में नहीं अत नया तरीके से कुछ किआ है a	1
13614	sharma Mere जैसे सिंगल laundo का भी 	1
17938	RT हीईई ur easily one of the cutest moots i have i लव ur content टू हूहू एंड ी स्वेअर im गोंना finish reading ur 	2
20576	क्मोफिके अणि ानिनेवसु Congratulations Sir 🎉 Proud of You Sir 	1
19424	सिरपरेस वीर्य्य very हैप्पी बर्थडे to यु सिर्र आप और ज्यादा फिल्म बनाते रहे औरर हमें हसाते गुड़गु	2
23843	नम्रा माय friends recorded me when I was badly drunk on my th birthday and put it up on my Instagram sto	1
41595	नाउ सहना का भी टू मच हो गया है बहू को support जारो बहुत अच्छा है बूत हर बात में नहीं कूदना चाहिए उ	1
20588	Ab यही होगा और कोई news to बचि नहीं दरम के नाम पर अफवाह फैलाओ गुरुग्राम की 	0
36042	ास्कान्शु इधर नहीं बोलोगे हिन्दू मन मुस्लिम मन Youre being a hypocrite h	0
19829	Today Wishes to My State Student for Thier result of th th Board यू all Future Of Country and Our State जय हिन्द जय बद्री विशा	2
777	संजय्नी Fadnavis आज़ादी आज़ादी वाला को टिकट देता है हिंदुस्ता से बड़ा हो गया गाँधी Freedom to speech अब कहा 	0
21697	सर वो ब्जद है आप जैसे देश द्रोही नहीं आप भी हरेगी वो नविन जी ः कभी सुना नहीं क फालतू बकवास की हो ये 	0
17511	रहा हरने को तो बस एक अच्छा दिन चाहिए Anyone can beat anyone but England even on their not so good days won by r	1
4592	more days till ी सी माय बेबी लव you gabrieller	1
22101	हैप्पी Birthday memory Granda ी मिस यू and love यू सो so much thinking of you always give my little Angel Geo	2
13615	दिन का dhrany मई खट्टक ने कहा ता न क इतना ज़ुलम करो जितना पीर बर्दाश्त कर सको अब ba	0
7129	गिरिराजस टैक्समिनीं स्मृतीयर पार्टी से माल लेके बेच क और अपनी sa	0
16018	उस क दिल पर भी कारी इश्क में गुजरी होगी नाम जिस न्य भी मुहब्बत का सजा रखा है Jab सय जुनी मुझी दे	2
26421	Chutiya नकली असरदार तू पगडी निकल के सिर्फ दाढ़ी रख ले और कुरान की आयतें पढ़ना चालू कर	0
21530	राजबृर INC Well Raja warring far better than immature navjot सिद्दू राजा जी यू just need litt	0
16689	इस जाहिल काले bandar Ko इंजीमम का पैट और हाथी जैसा जिसम नहीं दिखता था बात 	0
34899	अजीब सी हालत हो गयी है तेरे जाने के बाद भूख ही नहीं लगती खाना खाने के बाद 😒 मेरे पास समोसे थे phle	1
20305	रत पेडॉसिन ही Satnam cant wait for his New shirt day Any News Love Manny 💛🖤	2
19197	रसुरजेव नहीं बे चूतिये तेरे जैसे चूतिये कैसे कैसे हालात का मज़ा लेते है ऐसा दर्शाता है तेरा twe	0
41484	RT The Queen after knowing India has a diamond better थान कोहीनूर ितस KOHLIN	2
1714	भारत माता की 	2
19869	सुनिधिफ Tune सलमान का नाम अब लिया तो अच्छा न होगा भाईजान मेरा खुदा है उनके लिए जान दे सकता हु और	0
4031	साई Pallavi can यु give some love to योर वेस्ट बंगाल fans AskSaiPall	1
37663	ज़ीनेवष ये लो ईयर इसे ऐसे log ही देश का माहोल ख़राब करते हैं और कुछ ेंको बोल दो to linching जैसे w	1
35486	रत मनोबील Sjnaa bad मुहम्मद बख़्शा की मरणा की ज	1
27847	RT ीैंसरक परक Flop outdated actor Srk को कोई फिल्म मिली क्या अगर काम नहीं मिल रहा है तो हमारी सोसाइटी में आ कर झाड़ू लगा ले 	0
26134	िमकबरो अडवाई मुबारक भैजा all wishes from jammu जंडक allah bles	2
13958	Itne busy time मए भी आपका रिप्लाई याह दिखता हैं की आपके लिए आपने पहले हैं बाद में work 🙏🙏🌹	2
3527	नरयंड जातिवा को बढ़ने क काम बीजेपी ने किया ओब्स Ko और हज़ार जाती में तोडना चाहते हे सरकारी संस्था ब	1
10979	PNR is booked in waiting तत्काल चार्ट is prepared but ticket is not confirmed now व्हाट ीलल get refund or 	1
15069	chai Nzr तेज़ करो आ जाये द 	1
13825	RT Sir आप आये और अछि भी लगी सोने पे सुहागा मीन्स a lot sir genuinely ur call in the morning made my 	2
42062	नरेंद्र ी ऍम so lucky that modiji is our prime minister again गोड़ Bless यु सर् योगेश्वा भगवान सदैव	2
19784	रत प्रकाशर इन Kashmir my beautiful country with my wonderful family shooting and vacationing after a hectic summer bliss	2
20426	Krishna Dr साब नहीं ऐसा मत करिये दारु लीवर के lite खरा à बी होता	1
12627	डाकुरानी औरत का वो रूप है जो सिर्फ झूठ की मशीन है और बच्चा b months main बना क dey सकती ह	0
33696	RT javeria shah oh my most most fvrt serial 👉 सुनाचन 😍😍 ठंकु हुमचेन for giving उस कमलसूप ंद आखीर funny ser	1
19773	भाई तू सच्चा आदमी है और तू बनेगा एक दिन best politician मैं चिटा आदमी हु लेकिन Mai	2
13073	यादें मिठाई के डिब्बे की तरह होती है एक बार खुला तोह सिर्फ एक टुकड़ा नहीं खा पाओगे YearsOfYJ	2
20711	Dear सर ु have a very big हार्ट अल्लाह आप को हमेशा खुश 	2
22979	Are दीदी is तरह की बातें न करो नहीं तो मैं ही अभी ट्री पे चढ़ जाऊंगा 😂	1
36264	बाकी का तो पता नहीं पर ads देख के ये तो पता चल गया है ki के पास ले दे के से ज़्यादा सपोन्	1
3711	aurad taluka me congress party फण्ड केउन नहीं दिया गया congress party एक	1
28532	RT कैलाशन देकर संगीता बिनकापु थिस is not a good feeling get over it just love people for what they r donot despise t	1
44489	नरेन्द्र जी दसराहु जी राजसिंह जी मोदी जी के आने से उम्मीद जगी है और but priwet जॉब करता हूँ 	1
10295	मेघकुन अपना family stories twitter पे मत बोल चूतिये btw 	0
21289	मजोरपु कन्हैया शेहला Rashid अभी ये कुत्ते लोगो का मुहु बंद क्	0
9327	अशरफ Bjp congress sp बसप कोई भी हो यह कभी मुसलमा को आगे लाने की बात नहीं करें	0
40146	RT Md K followers होगये भाई अभी तक कोई ाखलमं इंसान हमें बढ़ायी नहीं दिया हम भी बीजेपी की तरह reverse directi	1
19836	RT Hindu leaders R vulnerable to fake cases just because they protect इनोसेंट हिन्दुस् शा	0
24289	बप्रेरणा लीब्रण्डू सिर्फ हिन्दू धर्म के बारे मे ही कुत्ते की तरह भौंककर सकते है क्योंकि इनको पता है की i	0
22415	फेक ही फेक सब तरफ ऊपर से नीचे तक फेक Fake IPS officer who was a motivational speaker and a social m	0
15777	Guide मुसलमान था और इसने हिन्दू भाइयों की जान बचने का नेक काम किया भक्त इसे क्या कहेंगे जम्मूकश्	1
7538	अघा बभुट्टोज़ िमरनखा नो he is not coward he is Nehros remaining abu बचाओ ब	1
16676	Ha हा so you are ा चूतिया नो That ’ s	0
40427	RT नशरीफ चूर क बच्चे तुम लोग ही खा गए हो न इस मुल्क को सुवर जैसी शकल है बाप को जेल बैठा कर m	0
36737	सीज़मैरिअ सामने पड़ी चीज भी क्यों समझ नहीं आती it was arsal who kept sayng k हर खाब पूरा करूँगा अब 	1
36444	india आरएसएस ज़ैनबसि िपेरहिं बय the way what is Gazawa e हिन्द Can someone explain 	1
12902	ाक्टरमाद हैप्पी बर्थडे मद्द्य भैया आज भी रहना है तेरे दिल में हमेशा मेरी mobile storage में रहती ह h	2
30798	अनुभव सचदेव तरय करने वाला मिले कोई साथ मैं to mars पे भी जाके करने को रेडी हो ज	1
10375	Sayad वो कहीं और भी थी मुझसे प	1
21829	RT field But then fat boy Bolton is a certified frothing Remainer so no change there ओह यु meant	0
28153	सरदाना जी आप तोह कवि live थे आजतक studio से वह बैठ क v ट्विटर पर इसकी बजा रहे है awesome 👍😂	2
45118	रंडी की बची तुम्हारे बाप का माल था जो जहाज़ भर क ईद करने कंजेर Nawaz Ghadar क साथ जाते थे लानत ते	0
15360	सरदानर लगता है टॉप की टेंशन होगये है गोड़ी मीडिया	0
42068	मरयमनस माँ को to beach सड़क पे छोड़ आई थी तुम मरने क लिए बस Bc kurci चाहिए तुम हरामियों	1
40498	RT हरमेई Me giving my mom a month notice that I will be going out on this specific date at this time with माय	2
17904	RT शहीदों के परिवार वाले to en लोगो के हिसाब से बेब्कुफ़ है ये जो अपने बच्चो को देश पर शहीद होने के 	2
18470	Me दिया था इनको follow back अब्ब नज़र ni आती ये पता नी क	1
14138	आमआदमी यादवाख संजायज़ झासंजा अरविंदके भइवाइस एक भी	1
24254	Spread the joy Give your friends a shot at winning this amazing PC 	2
34327	लव थे extra confidence I have on days I am ovulating Like बाकी टाइम्स I am like यस I am amazing but this 	2
7642	शोएब अख्तर की नए देखे रशीद लतीफ ki नए देखे Tuaha सोहैल चूतिये की देखे सिर्फ वीडि	0
43450	ट्रेकफाट ो बुधेर भोसडी चुद्वानी का गदर तेरी माँ को छोडो कृत्य माँ का फाइनल बच्चा अपनी माँ न पैश किआ कर	0
34293	FC कपिल्फान कपिल्फान FC कपिलुनि इसको खा के हॅसने की बीमारी हो ज	1
4168	Apse asy quote की उम्मीद नह थी ेमान सबका एक है और रोज़े बी sb रखती hein celeb हैं वो जानवर 	1
22582	अमितशाह congratulations amitji आपकी बहुत systematic महेनत का ये परिणाम है कीप it	2
3152	बहुत फ़िक्र हैतो खुद क्यों नही ए funeral	2
42353	अरे जो exam pending है वो clear कराओ सर July August	1
34164	राहुलगान आज तुम्हारी हार सिर्फ एक वजहसे हुई हे वो संतो को तकलीफ देने के कारण तभी मजा ारा ह ता par	0
25051	िमरनखा मैं मर तो सकता पर अपने बच्चे को अपने सामन्य polio wala ज़ेहर नहि de skta america एक तरफ हमें dha	0
13426	पिछले दिन में mob linching शांति दूतों ने की सब हिन्दू मर ही गए पैर news नहीं बना but अल तकिया के त	0
16515	RT वेलिबन हाँ तँ jese transgender gaaliyon क ही हक़दार हो 😅😂😂 बता भाई अब मेरे लिए ट्वीट कब आयेगी K acc report करो बिया का हट	0
12290	Are sare spokesperson Kyu हटा दिये month k लिए मुँह दिखाने लायक नहीं रहे क्या कोई इलेक्शन पहले तो बहुत फुदक रहे	0
22707	जाट अभी यह सब बातें नही करनी चाहिए पाकिस्तान ka िमफे खराब होरहा है कुछ अकल से काम 	0
3046	रुबिकली Rubika जी आप भौत बढ़िया और सच बोलने वाले हो आप एक महँ एंकर हो आपके साथ 	2
23067	Japan के पत्रकार ईमानदार होते है जबकि अपने यहाँ के एक नकबेर के बेईमान चोर और commu	0
26359	ुमिराब वालेकुम उस सलाम same to you with prayers खुश रहें जेती र	2
23545	वर्षु ओफ्फिकल roop prash deepika स्ने	2
18901	World कप भी मोदी ही जीतेग	2
21383	Training big joke हरिस और इमाम जब तक टीम में हैं खुश नहीं हो स	0
36703	Kabar खोद के अपना profit का nunu चेक कर जा क्या पता हवसी का आज भी खड़ा होग	0
13593	Cant wait for the trailer 😍 तूफ़ान क साथ खेलेंगे ह	2
15273	Congress की देन हे iftar पार्टी पर कभी नवरात्री me Congress ne upwas या व्रत खोलने का ऐसा कोई आयोजन नहीं किय	0
40939	RT नीचे देखो आँखों जैसे आंख नहीं है काजल का जी करता है टैग करो उसको जिसके ऊपर ये सूट करेगा humorb	1
26385	विवेकोबे लोग कैसे हैं बंदे को openly free vote नहीं देते और इतना पैसा देके PVR में मवि	0
45269	मोहनसिन उसके बेटे ने बताया results are on 	1
619	ाईजाज़ज फैसलक भाई येह glasses वाली आदमी कौन है जो अप्पकी हर pic मैं होता	1
22019	रत ैशादी ययययय happy pride month to all my LGBTQ honeys यु अरे वैलिड यु ारे लव्ड यु डेसेर्वे थे वर्ल्ड ❤️🧡💛	2
19764	मुहम्मद िफ़ I call u chutia from a fake account will ु become a chutia What a nonsense argum	0
30058	कपिल अर्पित तारकफाट उठाओ साले को वहां से हमइंडिअ Sir kindly get this brat airlifted shifted to ति	1
17780	राहुलगान Agar BJP walay dalals y bolty h Rahul Gandhi he congress president bne rhe ताकि उनको फायदा हो 	1
16256	रत येअहहह सुनली भैया ❤❤❤ हमेशा की तरहं best creativity voice too 	2
23989	शेररयों और ताली ठुकवाएग चक्के पप्पू हरवा दिया जहाँ जहाँ गया स्टेट साफ़ करा दिया तुम जैसे सा	0
45001	हीईई Ashton from sos इफ u can see my ट्वीट Please click follow button for में Makes my day happy सो प्	1
12545	रत सेंट्रम Nostradamus prediction about Saint रामपाल जी Maharaj WorldVictoriousSaint The Great Chyren will honestly reform the	1
27855	shine आपका मेसेज बद में पढ़ा Now it is not miss	2
17907	RT Universe Wo कहती हैं न कुत्ते की दूँ कभी सीधी नहीं होती आपका बी यही हाल है b	1
38756	There is one already someone made ना और एक बनने से common DP का अलग अलग हो जाय	1
16379	RT आयुष्मान अनुभवस सयनिगु Incredible A movie just at a right ti	2
36192	Who अरे शकल किसी बन्दर sy कम्म नहीं हम सरफ़राज़ को इस मामले मे support करते हैं तुम दोस्रो k balls प	0
41008	यद् रहे मोदी फिरौन स ज़्यादा ज़ालिम नहीं और तुम मूसा की क़ौम से ज़्यादा मज़लूम नहीं मगर अल्लाह वोहि था है और r	0
24381	ये बंगाल भेजी है ममता बानो का पागलपन का इलाज करने बहुत पहुँचि हुई पीर ह	0
8466	जड़ी दोस्ती इस far better थान मुहब्बत जब the one chor k चला जाता है तो दोस्त ही याद आता है बूत 	2
23700	captain सबका दिन ेगा 	2
44311	He is real Muslim जिसने धर्म और मजहब से उठ कर काम क	1
7602	हेबफात बेंग्ज़ेह ालीजजफ ीामसिदृ 🙄🙄🙄 nahi 😂😂😂 बी the way आपकी 	2
36863	अमितशाह सभी BJP MP को हार्दिक सुभ्कम्न पार्टी पूरे बहुमत से जीती हम सब की मेहनत रंग लाई सिरजी आप्से n	2
17585	दिलीप्रात तर्केश्व तरकफाट हमरा media indian media जैसे नहीं है हमारी क हि	1
25127	विकसभा तुम एक नो का दलाल हो सेल चूतिये दलाई करना है यो Jake BJP के तलबे chat News channel में ह	0
5398	अंजनाओँ कांग्रेस जीती तो एव्म ठीक नही जीती तो एवम khrab 😹😹😹😹 logic of congess nowd	1
43806	डिअर सिरपरेस सर् विश you a many many happy return of the day May god Bless you with all the love and 	2
20388	dhadwe ीपल्ज़ज ा ritual or tradition need not be correct कन्यादा इस not a derogatory practice I	1
18759	ऐसा लगता है जैसे हिन्दुओ की जान की कोई कदर ही नहीं वो अरविंद केजरीवाल crick	1
9010	RT केशबोई होमेमिनी Its great to see that the Chanakya of Indian politics is our next Home Minister We hope our अम	2
33531	sir में आपसे मिलना चाहता हूँ प्लीज I m big fan of 	2
2324	शेख्सा कोई फ़्रौडी ही हो ga corrupt को support kerne वाला मार्या	1
33699	ईईई बोइईईई थाट्स one of the big thresholds im proud o	2
7114	सुरेषप्प नरेन्द्र सर We appreciate your work Thanks for serving उस कुछ और अच्छा ह	2
41968	RT Sub Pakhtoon इस तरह नहीं सोचते यह कुछ तबक़े हैं जिन को पाकिस्तान की तकलीफ हाय PTM भी आप का च	0
14950	नरेंद्र बोहुत बोहुत सुभ्कम्न सर We all are with you always You are our pr	2
17831	हे ईद में तैयार होने के बाद खुद को काला टीका लगा लेना शी क्यूँ हे मैं नहीं चाहता तुम्हे किसी की	1
9281	कहते है खाना खिलाना नीकी होता है ैय्ये इस रमजान हम और आप मिलकर थोरी नेकी करे फॉर every fol	2
2936	तुम्हारे इस comment की koi credibility नहीं है आयेशिवा WorldNoTobacco	2
6387	मुस्लिम खुद मोदी विरोधी है मोदी ne sal मई मुस्लिम विरोधी कुछ किया ही न	2
23445	RT Ha जी सही है पूर्ण परमात्मा कबीर परमेश्व ही है जो हम सभी को यहाँ से सतलोक लेकर जाये	2
677	🏵️ Good Morning पापा जी प्ल्ज़ ब्लेस्स में मोरे सेवा सुमिरन परमार्थ का बल बख्शना जी धन धन 	2
13459	फोरपव lastchance प á जो तय a zd ěš एन्टी म ů j वजो	1
28227	RT me watching past present perfect my kdrama brain keep on looking at the eng subs हाहाहाहा हिंदी को मेवा	1
28494	जो दिया वो संभल नहीं रहा और इनको और चाह	0
14742	v good Pic My great सर मेरे hero ap us खुब्यों के वजा से to सुब से आएगे हे जो h	2
43347	लिस्टेंश Well done सर Commitment जो आपने कर दी तो like सलमान खुद की भी नहीं सुनते Seriously u र s	2
26527	RT डिअर रुक्सार जी हे is not a मुस्लिम प्ल्ज़ बीजेपी जैसा मत बनो हिन्दू मुस्लिम सोच रखने व	1
24855	सायनोटोड पाकिस्तान कब जागो गए एक हफ्ते में टर्की अपने मुल्क को बोहरान से निकल सकता है to हम किओ na	1
16300	सितमरह आपकी ये प्रयास बहुत ही सराहनीय रही हमे भी आपके फ़ब पेज क माध्यम से ही पूरी खबर मिलती रही	2
15088	गरीई the epidural doesn ’ t hurt at all 😂 ी ’ m terrified of needles लमाओ बूत ोककक we ’ ll स	1
18284	Mas creew slm new super heppiiineeessss डान सल्लु करिअ 💖💖💖💖💖💗💗💗👍👍👍👍👋👋👋👋✌✌✌👌👌👌🙌🙌🙌 दन स्लम	1
45262	उमाशंक तमने congress के सारे वीडियो असली लगते हे Jo election time pe circulated हुए थे	0
18486	Haters खा बुड्ढे को वर्ल्ड Cup Squad Me ले लिए ः 😐 Me BC Agr धोनी की जगह तुमको खिलते तो Century मर लेते क्	0
29902	Raul खान की उम्र to yrs ही है और देश में ही आज़ाद हो गया था फिर इस घोंचू को ब्रिटिश राज कैसे 	0
22896	महाजंल मेडम स महाजंल हम आपको बहुत मिस करेंगे आपने जैसे लोक sabha चलाया है प्यार से शांति से 	0
3648	RT Tiger Jo Ahmedabad Kaa ErrorError Kar रहे हैं उनको में th June को वीडियो Photo के माध्यम से थिएटर के बाहर का क्र	1
39617	गंगापुर किशन Reddi जी यू have shown योर metal with मोदीजी योगीजी bound to harvest support from All Sanatan	1
14383	इक़रारुलह वह वह 😍😍 हैप्पी बर्थडे बहिया मेरी बर्थडे पर बी अपने asa wish करना ह मेंशन 	2
26562	अद्दिसिमप मादरचो मोदी खुट्टा उसकी माँ की 	0
32999	ीाविनाश बात जीतने और हारने की नहीं है Common सेंस की है और पब्लिक के सामने नौटंकी करेंगे तो 	1
19781	अनयफत ीाममाफिआ मधेर्च rundi वाले ट्विटर से ही तेरी और तेरी सिस्टर और तेरी माँ की गांड फाड़ दूँ	0
6466	RT बोक्सोफ्फिस तुझेकित फ़ट शहीदका and Kiara from KabirSingh is sure to make you feel love loss and ल	2
15134	ना इधर दी गल न उधार दी गल गुरुओफी करंगे सीधे दिलदिगल इथे link विच वीडियो दे	1
44803	मुझे मालूम है माँ 💜 मुझे तुम याद करती हूँ मेरी इस कब्र की मिटटी प तुम आसूं 😢 बहाती हूँ फैसल भाई 	2
4654	Budget तू पास हो जाये गा हर बार की तरह रोला डलग ग और budget ki voting से कुछ देर पहले 	2
18701	truths वह वह ये Oxford mai billions of donations क बाद दखला लेकर ba	1
8963	He said “ ददमों थानक you so much because your support में in herei miss यू ” में डॉन ’ टी cry बेबी 😢 यू ’ रे the 	2
13050	स्कंदक Pucha pocarick अनुना जुस्को युंग बता namin ांग बागल Excited na kami maging official Titas	1
2441	मानकगोप नरेन्द्र राहुलगान मानक जी कांग्रेस को चेंज होना होगा कांग्रेस जिस दिन BJP के नेता के बिर	1
4303	आदित्यरा जी जैसे मिनिस्टर कोइ नहीं था कोई नहीं है और हो पायेगा शी has endearme	2
38917	Confidence नहीं च ति या ा कहते है isey 😂 CWC pakvseng पक	1
1148	मानकगोप वो election के लिए बाधा के बताया था अक्कप्त this is bar election commission or media को भी बेवक़ूफ़ बनाया ह जनता के 	0
29199	I ऍम रवि कुमार nd my registration no is सर् माय gmail account is disabled nd सर् ररब gr d join	1
26663	गौतमगा sir congratulations Kamal की तरह आप हमेशा इस कीचड़ रुपी पॉलिटिक्स में खिलते रेहना We all लव ु 👏👏👏 जय हि	2
13658	RT WorldVictoriousSaint Duniya के सभी मशहूर भविषा की भविषा तारणः परम Saint रामपाल जी महाराज 	1
29482	शत्रुगा नरेन्द्र आप भी अगर मोदीजी के साथ होएं तो आज जीत थे आपका वजूद मोदीजी से था खामोश ह	1
22300	कोको matshela तिमेसलीव ABB ओने of the worlds major elec eng companies is undertaking the Rbn contract 	1
16842	ग अण्णाजी नरलोके शमे on you to talk like this on condolence p	0
20147	You have stopped th grade and rd garade employee recruitment Kya है आपके पास प्लानिटने बड़े population	1
44262	Abe चोटिया अपना media or अपना चावल prime minister की सुना ग न bus तो फिर तुझा या 	0
27349	आजतक Dollars की तरह नाम चलता है बहुत लोग बकवास करते है ध्यान नही देते आजतक बस्ट all over the wo	0
25952	Soul Pakistan ki लैंड हररपणे वाला खबीस mafia Army Vote चोरी क्र k	0
8976	रुबिकली इस standing as a voice for Muslim community is wrong miss or dont क्नोव what to call ु ur BJP m	0
29463	bs अशोस्वाइ Bangladeshi separatists aur ुर्बानी naxali को सार पे उठके नाचो इडियट 🤷 Blind मोदी हटर	0
14727	रत किच्चसु ुर absence is highly felt मां लव ु always May th wil नेवर be the same again 💐	2
16984	Best Bayan मर्द एक से ज़ादा शादी क्यू Video By फ़रहत हाश्मी डा	1
6853	पीयूषगो पीयूषगो नरेन्द्र वो RPF wala पक्का TMC Congress का supporter होगा एक supp	1
28098	चहल क्या वह करके आए ह क्या अच्छी बैट	0
16899	खवाजाम अगर वह इतना े bra चोर है तोड़ लानत है आप सब की साज की हुकुमतों पे जो ौस का िःतसब न क्र	2
43234	Only Mention क दर्ता क्यू है	0
41394	राजस्थान की मांग अब सचिन pilot ko cm बनाने को लेकर तेज हो गई और यही कारण बताया का रहा h राजस्था में इलेक्शन me bhi sit na एंड	1
20674	सही कहा था किसी ने जाहिल कभी हार नहीं मानता बेहेस मै चाहे ग़लत ही क्यों न हो I quit you won खुश रहें भेय	2
32123	मिस you अटल जी अगर आज आप हमारे बीच होते गर्व ह	2
18148	वासीबा aj o clock pr ा जाना नहीं तो आप को भी politicians ki लिस्ट में शामिल कर दिए जाये गा 🙅	1
6251	Heartfelt congratulations to यु On behalf of my फ़मिलयी चंदा De	2
4270	Hariom नरेंद्र स्वराज्य ये लोग कभी भी किसी के सगे नहीं हो सकते क्यों की इनकी आस्मानी कि	0
1252	Narendra मोदी as great world leader happy secound turm Priminister राधाकृ रणपिसे National president A	2
22505	RT You डोन्ट दो नोथिग to spot consuming drugs Not either chance laws for migration Worst man for 	0
17566	मझिए मी धान पिछ तोह फेक है और location पुलिस खुद ट्रैक करलेगीउ कोई प्रॉब्लम नही रिपोर्ट कर अभी 	1
40192	गौरवभ ितसरोहित भतिअ जी अपने डंगाल program म बताया नहि से तक़ bjp gov A के ऊपर अपना stand क्यों नहीं clear कर 	1
15638	ManzoorAhmed Geo च Saab Great slap on his face aawaz Bradford UK तक पौंची हाय दिल खुश	2
20056	RT Unique Lover हैप्पी birthday सिस्टर िमपूजै जी Saint Dr MSG इंसां जी bless you for Max Sewa Simran and Parmarth लिफ़ेस्ट	2
22755	परंजॉय संजयव It should serve as a reminder that JNU produces the best talent in all fields The टुकड़ा ब्रिगेड lie beyond 	2
41117	मरयमनस Randi league k planted judges rangay हाथो पकराय गाय General ni बचा सके तुम भुवो को भी फँसी हो	0
37159	RT Tonights full of love and laughter So ready to witness all the fun तूने इन to ठकपिल tonight at PM क	1
40789	Congratulations to priminister यू are गॉड आप कलयुग के भगवान कल्कि है आपसे अच्छा कोई भी Kab	2
28500	Best चप्पल Award Confirm कमालऱक कैनटी वेट तुममेरिह ये movie bht अछि होगी और इस कमाल	2
30861	गौतमगा न खुद किसी असली मुद्दे पे बोलेगे न बोलने देंगे ना खुद कुछ करेंगे न किसी को k	0
41170	Scindia Scindia g आपसे बात करना	1
36873	धन धन सतगुरु तेरा ही आसरा गुड morning पापा जी प्लीज पिता जी हम सब पर हमेशा अप	2
16124	अभिनावद अरे mg tech महलो न mandatory का ाहे इन्तेर्विए la असा that Shud not be crite	2
748	🌺 ेक्टो आप लोग 😉 मुस्करात भुत हो और शरमाते 😆 भी भुत हो दिल तो करता ही आपलोगों को ईद पर bola	2
31978	दिनेशया दिनेशमी चौकीदा हटालो लो अब Election over होगया है एंड u lost भगवन का लिखा मिटाने आये	0
3828	America इस a great country And it हास् ऑलवेज बीं a great country Think of this as a way to fumiga	1
5937	RT Ok you ’ re उप व्हाट ’ स your pick for best episode for people to watch in an effort to SaveAPBio BingeB	2
3321	😂😂😂 कोण या बी ak song lover h	2
10570	मुरदसाए मशाल्ला जे ज़रूर हम सब एक है वे लव पख्तून 💖 we लव पाक आर्मी 🇵🇰🇵🇰💖 सुन लो ढ	2
43124	राहुलगान साहब इतना ज़्यादा ट्वीटर पर मत आया कीजिये बाहर गर्मी 🥵 बोहोत है तबियत ख़राब हो जाएगी 	1
27399	RT it ’ स योर birthday girl in her dress in the first picture i felt awkward so i covered up my face	1
12610	वर्ल्डजत और जो चाय वाला Land cruiser se चलता है Is level पे क्यों लाते हो राजनीती	0
14364	RT ीैंसरक भाई ने फिर जियरा चकना चूर कर दिया थैंक ु Big Boss for a great evening starting with Zero लव 	1
15116	Mr PM Modi जी और BJP Adyaksh श अमित Shah जी को लोकतांते के इस सबसे बड़े पर्व की जीत की बहुत बह	2
29582	Qus ये होना चाहिए देश में सबसे बड़ा पालतु कौन है और स को remove कर के केजरीवाल जी नाम 	1
17032	कुशल महरा यस This is true unfortunately Officials will become लकीर के फ़कीर and derive fun in harassi	0
